frei,de,adj
gratis,de,adv
umsonst,de,adv
April,de,n
September,de,n
November,de,n
synonym,de,adj
ab-,de,p
abnormal,de,adj
nu,de,intj
Haus,de,n
die,de,a
die,de,p
die,de,n
orange,de,adj
dies,de,p
Dezember,de,n
zwei,de,num
man,de,p
dick,de,adj
bot,de,v
Esperanto,de,n
Esperanto,de,n
hell,de,adj
hell,de,n
urban,de,adj
Uhr,de,n
global,de,adj
also,de,intj
also,de,adv
also,de,adv
digital,de,adj
absurd,de,adj
UFO,de,n
Schadenfreude,de,n
stand,de,n
stand,de,n
mental,de,adj
Chinese,de,n
parallel,de,adj
sol,de,n
Samstag,de,n
her,de,adv
all,de,adj
all,de,p
arm,de,adj
was,de,p
nicht,de,adv
nicht,de,intj
warm,de,adj
warm,de,adj
not,de,adj
khaki,de,adj
ans,de,contr
bat,de,v
bat,de,v
bat,de,n
so,de,adv
oral,de,adj
leg,de,v
servus,de,intj
lose,de,adj
regnen,de,v
sehen,de,v
down,de,adj
human,de,adj
hier,de,adv
hier,de,n
er,de,p
er,de,inf
bitten,de,v
bitten,de,v
bring,de,v
fallen,de,v
hang,de,n
hold,de,adj
bog,de,v
mal,de,adv
deutscher,de,adj
legal,de,adj
ambivalent,de,adj
bourgeois,de,adj
sang,de,v
stricken,de,v
bitter,de,adj
Taiwaner,de,n
worden,de,v
Rom,de,n
du,de,p
du,de,inf
live,de,adv
lift,de,n
fünf,de,num
horizontal,de,adj
analog,de,adj
still,de,adj
still,de,adv
rate,de,v
rate,de,n
sicher,de,adj
sicher,de,adv
Hindi,de,n
Hindi,de,n
französisch,de,adj
mutig,de,adj
Possessivpronomen,de,n
ich,de,p
ich,de,inf
hart,de,adj
hart,de,adj
arrogant,de,adj
landen,de,v
Apfel,de,n
lies,de,v
Warenkorb,de,n
Bestellung,de,n
Vietnamese,de,n
Kugelschnecke,de,n
Kugel,de,n
original,de,adj
fast,de,adv
link,de,adj
Sonnabend,de,n
eng,de,adj
las,de,v
Papierflieger,de,n
Parlament,de,n
wir,de,p
wir,de,inf
wir,de,n
rein,de,adj
rein,de,n
rein,de,n
Herz,de,n
geben,de,v
langsam,de,adj
langsam,de,adv
ledig,de,adj
ledig,de,adv
rot,de,adj
elf,de,num
null,de,num
Buch,de,n
Honig,de,n
Wissenschaft,de,n
Fisch,de,n
Feder,de,n
nerven,de,v
Straße,de,n
U-Bahn,de,n
ne,de,intj
ne,de,a
mobil,de,adj
links,de,adv
Impressum,de,n
na,de,intj
Vakuum,de,n
Zigarette,de,n
neunzehn,de,num
am,de,contr
am,de,adv
es,de,p
es,de,inf
es,de,n
half,de,v
vier,de,num
Maus,de,n
gut,de,adj
gut,de,adv
Lexikon,de,n
lief,de,v
baba,de,intj
der,de,a
der,de,p
das,de,a
das,de,p
hallo,de,intj
hallo,de,intj
deutsche,de,adj
Sohle,de,n
Talsohle,de,n
real,de,adj
intelligent,de,adj
schnell,de,adj
schnell,de,adv
manifest,de,adj
echt,de,adj
transparent,de,adj
Nachtwächter,de,n
will,de,v
Christ,de,n
Wodka,de,n
vegan,de,adj
mies,de,adj
bar,de,adv
bald,de,adv
bald,de,adj
bald,de,adj
englisch,de,adj
englisch,de,adj
legen,de,v
Zeitgeist,de,n
Schiebedach,de,n
Schaf,de,n
Schicksal,de,n
glauben,de,v
biegen,de,v
Fenster,de,n
gewöhnlich,de,adj
gewöhnlich,de,adv
Übersetzungswörterbuch,de,n
Mittag,de,n
Brustwarze,de,n
breit,de,adj
breit,de,adj
bergen,de,v
Klausenburg,de,n
los,de,adv
lettisch,de,adj
ach,de,intj
Warenwirtschaft,de,n
Nacktschnecke,de,n
Gaul,de,n
Nilpferd,de,n
Flusspferd,de,n
Python,de,n
Python,de,n
etwas,de,p
etwas,de,adv
fair,de,adj
kaputt,de,adj
Baske,de,n
Baskenmütze,de,n
plan,de,adj
Tisch,de,n
proper,de,adj
da,de,adv
da,de,conj
müde,de,adj
Schneeball,de,n
Pickelhaube,de,n
je,de,adv
übersetzen,de,v
übersetzen,de,v
Wörterbuch,de,n
Menge,de,n
deutsch,de,adj
slowenisch,de,adj
windisch,de,adj
Kuh,de,n
Welt,de,n
Westen,de,n
Teilung,de,n
Abteilung,de,n
Wermut,de,n
sein,de,v
sein,de,p
sein,de,inf
seine,de,p
ihr,de,p
ihr,de,inf
ihr,de,p
ihr,de,p
ihr,de,inf
Pflanze,de,n
pflanzen,de,v
Heimweh,de,n
Fernweh,de,n
Sehnsucht,de,n
Birne,de,n
Landkarte,de,n
Stadt,de,n
Leberl,de,n
Leber,de,n
sie,de,p
sie,de,inf
sie,de,p
sie,de,inf
Fahrrad,de,n
Freude,de,n
schön,de,adj
Witz,de,n
Schmäh,de,n
böse,de,adj
übel,de,adj
baden,de,v
Affe,de,n
Insel,de,n
